,0
0,0.7212389380530972
1,0.6194690265486724
2,0.4601769911504425
3,0.7168141592920354
4,0.6946902654867257
5,0.4070796460176992
6,0.8008849557522124
7,0.8407079646017699
8,0.8672566371681416
9,0.6194690265486724
10,0.4601769911504425
11,0.3495575221238939
12,0.3495575221238939
13,0.27876106194690264
14,0.2168141592920354
15,0.11061946902654873
16,0.04424778761061954
17,0.004424778761061954
18,0.2168141592920354
19,0.16371681415929218
20,0.12831858407079655
21,-0.004424778761061843
22,-0.013274336283185861
23,0.004424778761061954
24,0.31858407079646023
25,0.23008849557522137
26,0.2168141592920354
27,0.17699115044247782
28,0.15929203539823011
29,0.11946902654867253
30,0.15929203539823011
31,0.11946902654867253
32,0.09292035398230092
33,0.4601769911504425
34,0.3495575221238939
35,0.27876106194690264
36,0.27876106194690264
37,0.2168141592920354
38,0.16371681415929218
39,0.8407079646017699
40,0.8672566371681416
41,0.7212389380530972
42,0.752212389380531
43,0.8185840707964602
44,0.8672566371681416
45,0.8716814159292037
46,0.8584070796460177
47,0.7168141592920354
48,0.5575221238938053
49,0.6460176991150444
50,0.752212389380531
51,0.008849557522123908
52,0.10176991150442483
53,0.26991150442477874
54,0.053097345132743334
55,0.026548672566371723
56,0.008849557522123908
57,0.8672566371681416
58,0.7212389380530972
59,0.6194690265486724
60,0.5
61,0.5707964601769913
62,0.6946902654867257
63,0.026548672566371723
64,0.008849557522123908
65,0.008849557522123908
66,-0.013274336283185861
67,0.004424778761061954
68,0.12831858407079655
69,0.26991150442477874
70,0.3982300884955752
71,0.5
72,0.004424778761061954
73,0.12831858407079655
74,0.34513274336283184
75,0.23008849557522137
76,0.2168141592920354
77,0.17699115044247782
78,0.09292035398230092
79,0.0752212389380531
80,0.053097345132743334
81,0.7345132743362832
82,0.8008849557522124
83,0.8407079646017699
84,0.6946902654867257
85,0.4070796460176992
86,0.31858407079646023
87,0.008849557522123908
88,0.008849557522123908
89,0.10176991150442483
90,0.16371681415929218
91,0.12831858407079655
92,0.11061946902654873
93,0.0752212389380531
94,0.053097345132743334
95,0.026548672566371723
96,0.04424778761061954
97,0.004424778761061954
98,-0.004424778761061843
99,0.7300884955752212
100,0.8716814159292037
101,0.8584070796460177
102,0.11946902654867253
103,0.09292035398230092
104,0.0752212389380531
105,0.12831858407079655
106,0.34513274336283184
107,0.4823008849557522
108,0.6946902654867257
109,0.7345132743362832
110,0.8008849557522124
111,0.4070796460176992
112,0.31858407079646023
113,0.23008849557522137
114,0.5707964601769913
115,0.6946902654867257
116,0.7345132743362832
117,0.12831858407079655
118,0.11061946902654873
119,0.04424778761061954
120,0.3982300884955752
121,0.5
122,0.5707964601769913
123,0.10176991150442483
124,0.26991150442477874
125,0.3982300884955752
126,0.2168141592920354
127,0.17699115044247782
128,0.15929203539823011
129,0.004424778761061954
130,-0.004424778761061843
131,-0.013274336283185861
132,0.4823008849557522
133,0.5575221238938053
134,0.6460176991150444
135,0.8584070796460177
136,0.7168141592920354
137,0.6946902654867257
138,0.7743362831858407
139,0.7300884955752212
140,0.8716814159292037
141,0.6460176991150444
142,0.752212389380531
143,0.8185840707964602
144,0.34513274336283184
145,0.4823008849557522
146,0.5575221238938053
