Actual,Predicted
0.962962962962963,-4.9007263
0.9523809523809526,0.7789008
0.8518518518518521,-6.4458923
0.3492063492063492,-5.827118
0.5978835978835981,0.92273873
0.6084656084656086,-7.005482
0.7724867724867728,-5.1394386
0.8518518518518521,1.5606811
0.7883597883597884,-6.318395
0.9523809523809526,-4.9609804
0.8518518518518521,0.99790114
0.7671957671957672,-6.6690993
0.7671957671957672,-5.044892
0.7460317460317463,0.9314005
0.7460317460317463,-6.7661333
0.3756613756613756,-5.3900213
0.3439153439153439,1.9747622
0.3121693121693122,-6.5406938
0.7460317460317463,-5.3103538
0.5185185185185186,1.2766783
0.4232804232804233,-6.252114
0.3068783068783069,-5.8507338
0.3121693121693122,1.9560053
0.3015873015873015,-6.6404085
0.4761904761904762,-4.939779
0.3756613756613756,2.5412693
0.4656084656084656,-6.0158844
0.4656084656084656,-5.0793886
0.3492063492063492,2.0689957
0.3333333333333334,-7.090495
0.3492063492063492,-4.7571225
0.3333333333333334,2.236871
0.3015873015873015,-6.5211525
0.8518518518518521,-5.307317
0.7671957671957672,0.97064847
0.7460317460317463,-6.865967
0.7460317460317463,-4.8365135
0.7460317460317463,1.2139704
0.5185185185185186,-6.642192
0.8518518518518521,-5.571004
0.7883597883597884,0.8316266
0.962962962962963,-6.619797
0.6031746031746033,-5.6117
0.7566137566137567,1.6766202
0.8994708994708995,-6.541225
0.5714285714285716,-5.2103486
0.5449735449735451,1.7284877
0.3492063492063492,-7.2300353
0.3068783068783069,-5.686751
0.4074074074074074,1.2890098
0.6031746031746033,-6.9804077
0.1058201058201058,-5.8400707
0.1111111111111111,1.5523479
0.0952380952380952,-7.0701413
0.253968253968254,-5.8082905
0.1851851851851851,1.6295125
0.1375661375661375,-7.034736
0.7883597883597884,-4.927732
0.962962962962963,0.47973508
0.9523809523809526,-6.738269
0.1375661375661375,-5.3391256
0.2698412698412698,1.9595859
0.4920634920634921,-6.8588133
0.1851851851851851,-6.107397
0.1375661375661375,1.457413
0.1058201058201058,-7.382501
0.3121693121693122,-6.0983887
0.3015873015873015,1.4141476
0.2804232804232805,-6.998169
0.0952380952380952,-5.9113493
0.0899470899470899,1.4887941
0.1375661375661375,-7.090053
0.3015873015873015,-5.7944446
0.2804232804232805,1.4070175
0.2433862433862434,-7.032161
0.3756613756613756,-5.47093
0.4656084656084656,1.8732464
0.4656084656084656,-6.5958304
0.3015873015873015,-5.8539085
0.2645502645502646,1.3781121
0.253968253968254,-7.208507
0.656084656084656,-5.1534653
0.7724867724867728,1.6840775
0.8518518518518521,-6.583876
0.5978835978835981,-5.316429
0.6084656084656086,1.3321044
0.4761904761904762,-6.800856
0.1375661375661375,-5.8428574
0.1058201058201058,1.3332355
0.1111111111111111,-7.4238896
0.5185185185185186,-5.8927546
0.4232804232804233,0.922857
0.3756613756613756,-6.881222
0.2645502645502646,-5.724498
0.253968253968254,1.73507
0.1851851851851851,-7.2266746
0.3439153439153439,-5.5787
0.3121693121693122,2.1782308
0.3068783068783069,-6.908414
0.4708994708994709,-5.5652227
0.5714285714285716,1.6650999
0.5449735449735451,-6.397591
0.3333333333333334,-5.6545634
0.3015873015873015,1.5602
0.2645502645502646,-6.9270544
0.2804232804232805,-5.3938284
0.2433862433862434,2.0057569
0.2592592592592592,-6.612523
0.4920634920634921,-5.362093
0.656084656084656,1.7711627
0.7724867724867728,-6.725691
0.6084656084656086,-5.0632925
0.4761904761904762,1.5521948
0.3756613756613756,-7.0918865
0.2698412698412698,-5.5914345
0.4920634920634921,1.7849891
0.656084656084656,-6.811449
0.4232804232804233,-5.762702
0.3756613756613756,1.2283218
0.3439153439153439,-6.73968
0.0899470899470899,-5.37569
0.1375661375661375,1.8020146
0.2698412698412698,-6.8916864
0.1111111111111111,-5.848502
0.0952380952380952,1.654774
0.0899470899470899,-7.085124
0.4656084656084656,-5.492245
0.4656084656084656,1.6198766
0.3492063492063492,-7.026695
0.3121693121693122,-5.440525
0.3068783068783069,2.3887913
0.3121693121693122,-6.674303
0.2592592592592592,-5.4744945
0.3068783068783069,1.7301133
0.4074074074074074,-6.9015927
0.5449735449735451,-5.1479225
0.3492063492063492,1.9236152
0.5978835978835981,-6.2799397
0.3544973544973545,-4.9638844
0.4708994708994709,1.670377
0.5714285714285716,-7.0475636
0.4074074074074074,-5.4991846
0.6031746031746033,1.7608736
0.7566137566137567,-6.6310825
0.2433862433862434,-5.391096
0.2592592592592592,1.898839
0.3068783068783069,-6.874318
