Actual,Predicted
0.8290155440414508,-5.1187224
0.8652849740932642,-0.29580563
0.8911917098445596,7.2126064
0.4870466321243523,-5.108896
0.5803108808290156,-0.35289383
0.6113989637305699,5.9555626
0.6373056994818653,-5.1363235
0.7098445595854921,-0.52818453
0.7772020725388602,6.6152334
0.8652849740932642,-4.644854
0.8911917098445596,-0.7945445
0.9170984455958548,7.3680344
0.9170984455958548,-4.8094535
0.7357512953367875,-0.5445004
0.5751295336787563,7.169816
0.2227979274611399,-4.8007994
0.2227979274611399,-0.5662295
0.2746113989637306,6.6688223
0.5751295336787563,-4.663709
0.5077720207253886,-0.59330153
0.3264248704663213,7.126567
0.300518134715026,-5.495234
0.300518134715026,0.07924753
0.2227979274611399,6.24434
0.6580310880829014,-4.5641503
0.694300518134715,-0.62760633
0.4455958549222796,6.6278095
0.4455958549222796,-4.7792196
0.4041450777202073,-0.6576608
0.3471502590673575,6.329772
0.4041450777202073,-4.522445
0.3471502590673575,-0.9390151
0.2953367875647668,6.1443214
0.8911917098445596,-4.69593
0.9170984455958548,-0.6506895
0.7357512953367875,7.3503637
0.7357512953367875,-4.992367
0.5751295336787563,-0.5219203
0.5077720207253886,7.1821103
0.7098445595854921,-5.0445123
0.7772020725388602,-1.0195192
0.8290155440414508,6.760141
0.4766839378238341,-5.1338625
0.5854922279792747,-0.32908815
0.6424870466321242,6.288725
0.3678756476683936,-5.437983
0.4093264248704662,-0.21247871
0.4870466321243523,6.2226667
0.310880829015544,-5.765323
0.3730569948186528,0.046429325
0.4766839378238341,5.8208494
0.1761658031088082,-5.5241323
0.1761658031088082,-0.06749708
0.1658031088082902,5.9529
0.2124352331606217,-5.3031764
0.1968911917098446,-0.023204993
0.1865284974093264,5.8772297
0.7772020725388602,-4.8594036
0.8290155440414508,-1.0785737
0.8652849740932642,7.044832
0.2072538860103627,-5.5576153
0.3626943005181348,0.2863044
0.4766839378238341,5.899368
0.1968911917098446,-5.384772
0.1865284974093264,-0.076992996
0.1761658031088082,5.9512644
0.300518134715026,-5.3611507
0.2227979274611399,-0.2763877
0.1709844559585491,6.217874
0.1658031088082902,-5.496613
0.1606217616580311,0.10386198
0.2072538860103627,5.9385805
0.2227979274611399,-5.4806314
0.1709844559585491,-0.3245995
0.1502590673575129,6.224414
0.694300518134715,-4.612892
0.4455958549222796,-0.65505624
0.4455958549222796,6.640738
0.2953367875647668,-4.8996754
0.2590673575129534,-0.4232248
0.2124352331606217,6.45047
0.5803108808290156,-5.028104
0.6373056994818653,-0.19963522
0.7098445595854921,6.2523994
0.5803108808290156,-5.080778
0.6113989637305699,-0.54525805
0.6580310880829014,6.1315184
0.1865284974093264,-5.472016
0.1761658031088082,-0.060687494
0.1761658031088082,5.868887
0.5077720207253886,-4.4970813
0.3264248704663213,-0.8126886
0.2227979274611399,6.870516
0.2590673575129534,-5.132242
0.2124352331606217,-0.17212893
0.1968911917098446,6.142392
0.2227979274611399,-5.1427965
0.2746113989637306,-0.57045686
0.300518134715026,6.2537684
0.3264248704663213,-5.562117
0.3678756476683936,0.61900365
0.4093264248704662,5.4095917
0.3471502590673575,-5.0695863
0.2953367875647668,-0.3038649
0.2590673575129534,6.5894575
0.1709844559585491,-5.381873
0.1502590673575129,-0.42194533
0.1709844559585491,6.0687656
0.4766839378238341,-5.4091964
0.5803108808290156,-0.009019326
0.6373056994818653,6.0843105
0.6113989637305699,-4.827228
0.6580310880829014,-0.74704546
0.694300518134715,6.6427155
0.3626943005181348,-5.535945
0.4766839378238341,0.08904808
0.5803108808290156,5.8902445
0.3264248704663213,-4.680545
0.2227979274611399,-1.0212573
0.2227979274611399,6.918395
0.1606217616580311,-5.5359683
0.2072538860103627,0.17083447
0.3626943005181348,5.6490307
0.1761658031088082,-5.5096917
0.1658031088082902,0.106383495
0.1606217616580311,5.8203144
0.4455958549222796,-4.714826
0.4455958549222796,-0.590828
0.4041450777202073,6.724359
0.2746113989637306,-5.414297
0.300518134715026,-0.057067346
0.300518134715026,6.183383
0.1709844559585491,-5.799757
0.310880829015544,-0.16113849
0.3730569948186528,5.8981385
0.4093264248704662,-5.472936
0.4870466321243523,-0.22167774
0.5803108808290156,6.1804867
0.238341968911917,-5.881415
0.3264248704663213,0.22764556
0.3678756476683936,5.5424776
0.3730569948186528,-5.4299912
0.4766839378238341,-0.08973963
0.5854922279792747,6.1219263
0.1502590673575129,-5.6016793
0.1709844559585491,-0.0038887965
0.310880829015544,5.924284
