,0
0,0.2634146341463415
1,0.29756097560975614
2,0.3146341463414634
3,0.18536585365853658
4,0.1975609756097561
5,0.19024390243902436
6,0.748780487804878
7,0.7731707317073171
8,0.7219512195121951
9,0.4634146341463415
10,0.4731707317073171
11,0.3975609756097562
12,0.1146341463414634
13,0.0951219512195122
14,0.10487804878048779
15,0.15121951219512195
16,0.16341463414634147
17,0.1731707317073171
18,0.1878048780487805
19,0.19024390243902436
20,0.16341463414634147
21,0.2585365853658537
22,0.2634146341463415
23,0.26097560975609757
24,0.2829268292682927
25,0.3024390243902439
26,0.33658536585365856
27,0.4170731707317073
28,0.48780487804878053
29,0.5585365853658536
30,0.25365853658536586
31,0.2707317073170732
32,0.2780487804878049
33,0.19999999999999998
34,0.2121951219512195
35,0.1951219512195122
36,0.275609756097561
37,0.2707317073170732
38,0.2658536585365854
39,0.3707317073170732
40,0.3829268292682927
41,0.3975609756097562
42,0.4048780487804878
43,0.4585365853658537
44,0.49756097560975615
45,0.49024390243902444
46,0.5195121951219512
47,0.5097560975609756
48,0.19024390243902436
49,0.16341463414634147
50,0.22195121951219512
51,0.3707317073170732
52,0.375609756097561
53,0.35609756097560974
54,0.6707317073170732
55,0.7170731707317073
56,0.7317073170731707
57,0.1829268292682927
58,0.15365853658536585
59,0.14146341463414633
60,0.2804878048780488
61,0.2707317073170732
62,0.2634146341463415
63,0.34146341463414637
64,0.37804878048780494
65,0.32682926829268294
66,0.24634146341463417
67,0.2804878048780488
68,0.2560975609756098
69,0.22926829268292678
70,0.33658536585365856
71,0.39024390243902446
72,0.426829268292683
73,0.40731707317073174
74,0.4024390243902439
75,0.6926829268292682
76,0.6902439024390244
77,0.697560975609756
78,0.5853658536585366
79,0.49268292682926834
80,0.4682926829268293
81,0.7926829268292682
82,0.775609756097561
83,0.748780487804878
84,0.475609756097561
85,0.4804878048780488
86,0.45365853658536587
87,0.3926829268292683
88,0.3878048780487805
89,0.36829268292682926
90,0.2146341463414634
91,0.1951219512195122
92,0.16097560975609757
93,0.23414634146341465
94,0.24634146341463417
95,0.2804878048780488
96,0.19024390243902436
97,0.18048780487804875
98,0.15853658536585366
99,0.4341463414634147
100,0.49024390243902444
101,0.4804878048780488
102,0.7146341463414634
103,0.7097560975609756
104,0.7195121951219512
105,0.48780487804878053
106,0.4731707317073171
107,0.524390243902439
108,0.4317073170731708
109,0.30731707317073176
110,0.2707317073170732
111,0.5609756097560976
112,0.573170731707317
113,0.5536585365853658
114,0.23170731707317074
115,0.2878048780487805
116,0.36341463414634145
117,0.3463414634146342
118,0.3804878048780488
119,0.36829268292682926
120,0.32439024390243903
121,0.30731707317073176
122,0.3170731707317074
123,0.30487804878048785
124,0.30487804878048785
125,0.36829268292682926
126,0.5878048780487805
127,0.6146341463414634
128,0.6317073170731707
129,0.6219512195121951
130,0.6341463414634146
131,0.6170731707317073
132,0.36341463414634145
133,0.3658536585365854
134,0.3609756097560976
135,0.651219512195122
136,0.6121951219512195
137,0.5926829268292683
138,0.648780487804878
139,0.702439024390244
140,0.5780487804878048
141,0.29268292682926833
142,0.2804878048780488
143,0.2829268292682927
144,0.2853658536585366
145,0.30487804878048785
146,0.3121951219512195
147,0.34390243902439027
148,0.3170731707317074
149,0.30731707317073176
150,0.8829268292682927
151,0.8902439024390243
152,0.8975609756097561
153,0.2097560975609756
154,0.2780487804878049
155,0.29756097560975614
156,0.22682926829268293
157,0.2390243902439024
158,0.22926829268292678
159,0.44146341463414634
160,0.4707317073170732
161,0.4463414634146342
162,0.7707317073170731
163,0.7658536585365854
164,0.7097560975609756
165,0.14390243902439023
166,0.14634146341463414
167,0.1097560975609756
168,0.30487804878048785
169,0.2902439024390244
170,0.2853658536585366
171,0.30731707317073176
172,0.2878048780487805
173,0.2853658536585366
174,0.24390243902439027
175,0.2048780487804878
176,0.18048780487804875
177,0.4317073170731708
178,0.475609756097561
179,0.49756097560975615
180,0.5292682926829269
181,0.49756097560975615
182,0.3878048780487805
183,0.15365853658536585
184,0.1951219512195122
185,0.22682926829268293
186,0.16097560975609757
187,0.16585365853658535
188,0.16585365853658535
189,0.32682926829268294
190,0.3195121951219513
191,0.4170731707317073
192,0.8853658536585366
193,0.8170731707317073
194,0.7097560975609756
195,0.2390243902439024
196,0.22439024390243903
197,0.2073170731707317
198,0.3829268292682927
199,0.4292682926829268
200,0.48536585365853663
201,0.8341463414634146
202,0.8585365853658536
203,0.8585365853658536
204,0.08292682926829267
205,0.05853658536585366
206,0.05121951219512195
207,0.5463414634146341
208,0.5097560975609756
209,0.49512195121951225
210,0.6170731707317073
211,0.6634146341463415
212,0.7219512195121951
213,0.44146341463414634
214,0.4560975609756098
215,0.4170731707317073
216,0.44878048780487806
217,0.39024390243902446
218,0.3731707317073171
219,0.32439024390243903
220,0.3146341463414634
221,0.32195121951219513
222,0.2829268292682927
223,0.2121951219512195
224,0.17804878048780487
225,0.17804878048780487
226,0.16585365853658535
227,0.19024390243902436
228,0.30731707317073176
229,0.29268292682926833
230,0.2804878048780488
231,0.3658536585365854
232,0.36341463414634145
233,0.36829268292682926
234,0.22926829268292678
235,0.21951219512195122
236,0.22926829268292678
237,0.3170731707317074
238,0.3170731707317074
239,0.26097560975609757
240,0.22439024390243903
241,0.23658536585365855
242,0.23414634146341465
243,0.15121951219512195
244,0.22682926829268293
245,0.3463414634146342
246,0.2707317073170732
247,0.2707317073170732
248,0.24390243902439027
249,0.7268292682926829
250,0.7658536585365854
251,0.7902439024390244
252,0.6
253,0.5121951219512195
254,0.4707317073170732
255,0.3195121951219513
256,0.30487804878048785
257,0.2878048780487805
258,0.3463414634146342
259,0.30731707317073176
260,0.29268292682926833
261,0.7
262,0.7317073170731707
263,0.748780487804878
264,0.1878048780487805
265,0.1731707317073171
266,0.17804878048780487
267,0.4560975609756098
268,0.5463414634146341
269,0.6121951219512195
270,0.7317073170731707
271,0.7048780487804878
272,0.6707317073170732
273,0.36829268292682926
274,0.36829268292682926
275,0.33902439024390246
276,0.1097560975609756
277,0.19268292682926827
278,0.2634146341463415
279,0.30975609756097566
280,0.29756097560975614
281,0.29512195121951224
282,0.44878048780487806
283,0.37804878048780494
284,0.351219512195122
285,0.6365853658536584
286,0.6390243902439025
287,0.5536585365853658
288,0.33902439024390246
289,0.33658536585365856
290,0.33170731707317075
291,0.3170731707317074
292,0.3121951219512195
293,0.29512195121951224
294,0.36341463414634145
295,0.3707317073170732
296,0.36829268292682926
297,0.3804878048780488
298,0.37804878048780494
299,0.34878048780487814
300,0.32195121951219513
301,0.3146341463414634
302,0.30731707317073176
303,0.6219512195121951
304,0.5414634146341464
305,0.49512195121951225
306,0.22682926829268293
307,0.33902439024390246
308,0.34878048780487814
309,0.573170731707317
310,0.6073170731707317
311,0.651219512195122
312,0.23658536585365855
313,0.2390243902439024
314,0.2414634146341463
315,0.39024390243902446
316,0.44878048780487806
317,0.49024390243902444
318,0.5439024390243903
319,0.4390243902439025
320,0.3146341463414634
321,0.22195121951219512
322,0.21707317073170732
323,0.22682926829268293
324,0.7878048780487805
325,0.6536585365853659
326,0.5780487804878048
327,0.3658536585365854
328,0.36829268292682926
329,0.4097560975609757
330,0.3146341463414634
331,0.25365853658536586
332,0.23170731707317074
333,0.3829268292682927
334,0.37804878048780494
335,0.3658536585365854
336,0.2634146341463415
337,0.22926829268292678
338,0.275609756097561
339,0.44390243902439025
340,0.4609756097560976
341,0.451219512195122
342,0.33658536585365856
343,0.33170731707317075
344,0.33902439024390246
345,0.5975609756097561
346,0.5634146341463414
347,0.5390243902439024
348,0.4170731707317073
349,0.3804878048780488
350,0.3926829268292683
351,0.5780487804878048
352,0.5487804878048781
353,0.5341463414634146
354,0.34878048780487814
355,0.33170731707317075
356,0.3170731707317074
357,0.44878048780487806
358,0.5
359,0.49512195121951225
360,0.5317073170731708
361,0.5073170731707317
362,0.4707317073170732
363,0.19268292682926827
364,0.18536585365853658
365,0.19999999999999998
366,0.6780487804878049
367,0.7341463414634146
368,0.7585365853658537
369,0.3609756097560976
370,0.3804878048780488
371,0.4024390243902439
372,0.4390243902439025
373,0.5
374,0.5609756097560976
375,0.4170731707317073
376,0.4
377,0.4
378,0.2073170731707317
379,0.19024390243902436
380,0.19024390243902436
381,0.43658536585365854
382,0.3292682926829269
383,0.2560975609756098
384,0.17073170731707318
385,0.13902439024390242
386,0.15121951219512195
387,0.15853658536585366
388,0.16585365853658535
389,0.16829268292682925
390,0.5780487804878048
391,0.4707317073170732
