,0
0,0.4926931106471816
1,0.49060542797494777
2,0.498956158663883
3,0.48016701461377864
4,0.3966597077244258
5,0.3528183716075156
6,0.7703549060542796
7,0.7515657620041752
8,0.6826722338204592
9,0.5866388308977034
10,0.5553235908141961
11,0.5908141962421711
12,0.28810020876826714
13,0.29227557411273486
14,0.3006263048016701
15,0.3048016701461378
16,0.30271398747390393
17,0.3006263048016701
18,0.39874739039665963
19,0.34655532359081415
20,0.290187891440501
21,0.3068893528183716
22,0.28392484342379953
23,0.2651356993736952
24,0.7014613778705635
25,0.5929018789144049
26,0.5553235908141961
27,0.544885177453027
28,0.5281837160751566
29,0.5240083507306889
30,0.24008350730688932
31,0.21294363256784965
32,0.1983298538622129
33,0.16701461377870563
34,0.1524008350730689
35,0.10647181628392484
36,0.3883089770354906
37,0.37160751565761996
38,0.36743215031315235
39,0.33402922755741127
40,0.3194154488517745
41,0.3048016701461378
42,0.6179540709812107
43,0.5949895615866387
44,0.544885177453027
45,0.5135699373695197
46,0.48643006263048016
47,0.4676409185803757
48,0.6367432150313151
49,0.6367432150313151
50,0.6012526096033403
51,0.5782881002087682
52,0.5845511482254696
53,0.5720250521920667
54,0.40083507306889343
55,0.3883089770354906
56,0.394572025052192
57,0.40918580375782876
58,0.3903966597077244
59,0.3569937369519832
60,0.730688935281837
61,0.6993736951983297
62,0.6576200417536533
63,0.6367432150313151
64,0.5427974947807932
65,0.5198329853862212
66,0.4196242171189979
67,0.4676409185803757
68,0.5052192066805845
69,0.5344467640918579
70,0.5490605427974947
71,0.5678496868475991
72,0.6304801670146136
73,0.5991649269311063
74,0.5824634655532358
75,0.5678496868475991
76,0.5281837160751566
77,0.4739039665970771
78,0.5949895615866387
79,0.5782881002087682
80,0.5594989561586639
81,0.5114822546972859
82,0.4634655532359081
83,0.44258872651356984
84,0.3089770354906054
85,0.3528183716075156
86,0.3966597077244258
87,0.41336116910229637
88,0.4237995824634655
89,0.4321503131524008
90,0.6075156576200417
91,0.5657620041753653
92,0.5198329853862212
93,0.4676409185803757
94,0.40918580375782876
95,0.3778705636743215
96,0.3966597077244258
97,0.4655532359081419
98,0.5511482254697285
99,0.5845511482254696
100,0.5949895615866387
101,0.6116910229645093
102,0.0918580375782881
103,0.07306889352818371
104,0.08768267223382045
105,0.13987473903966596
106,0.1732776617954071
107,0.20250521920668058
108,0.20459290187891438
109,0.1962421711899791
110,0.20041753653444674
111,0.19206680584551145
112,0.18371607515657618
113,0.1774530271398747
114,0.6096033402922755
115,0.6221294363256784
116,0.6221294363256784
117,0.6346555323590812
118,0.6242171189979122
119,0.6137787056367431
120,0.45302713987473897
121,0.48434237995824625
122,0.5135699373695197
123,0.5260960334029227
