Actual,Predicted
0.7336683417085427,-3.050959
0.7788944723618091,2.000014
0.7236180904522614,2.767231
0.5125628140703516,-3.0533319
0.5125628140703516,1.5303935
0.5829145728643216,3.1628478
0.4020100502512563,-2.9165697
0.4824120603015075,1.8480237
0.6231155778894474,2.706546
0.7788944723618091,-3.0873957
0.7236180904522614,2.0857303
0.7236180904522614,2.992798
0.7236180904522614,-3.1153316
0.678391959798995,2.481218
0.4371859296482411,3.0492766
0.3316582914572864,-3.9867442
0.256281407035176,1.8362904
0.2512562814070351,2.8251345
0.4371859296482411,-3.6633673
0.4120603015075376,2.2879615
0.3819095477386934,3.2298224
0.2462311557788945,-3.4842536
0.1758793969849246,1.9538867
0.1306532663316584,2.3847847
0.5678391959798995,-3.0767646
0.5979899497487439,1.9352832
0.5577889447236181,3.1770806
0.5577889447236181,-3.4152565
0.4723618090452263,2.207052
0.3618090452261305,3.556234
0.4723618090452263,-3.5341692
0.3618090452261305,2.4409294
0.3015075376884423,3.3242857
0.7236180904522614,-3.0717032
0.7236180904522614,2.3356965
0.678391959798995,3.0015817
0.678391959798995,-3.304464
0.4371859296482411,2.5328708
0.4120603015075376,3.1794918
0.4824120603015075,-2.9432838
0.6231155778894474,1.9749421
0.7336683417085427,2.4948564
0.1959798994974875,-2.8077738
0.2613065326633166,1.6468613
0.3819095477386934,2.6524484
0.3919597989949749,-3.147618
0.4723618090452263,1.5458647
0.5125628140703516,2.7367408
0.135678391959799,-3.245567
0.1608040201005025,1.6062264
0.1959798994974875,3.095472
0.0954773869346734,-3.641885
0.0904522613065327,1.1150317
0.0452261306532664,3.4549046
0.2512562814070351,-3.5672033
0.1809045226130654,1.6553452
0.1457286432160804,3.337847
0.6231155778894474,-2.8786108
0.7336683417085427,2.049329
0.7788944723618091,2.6313145
0.0150753768844221,-3.1700604
0.100502512562814,1.7405105
0.1959798994974875,2.6644218
0.1809045226130654,-3.708907
0.1457286432160804,1.4483926
0.0954773869346734,3.2904055
0.1758793969849246,-3.193098
0.1306532663316584,2.3456838
0.1206030150753769,2.9475758
0.0452261306532664,-3.0315075
0.0100502512562814,1.9925386
0.0150753768844221,2.8749485
0.1306532663316584,-3.931655
0.1206030150753769,2.1862695
0.1457286432160804,2.8439798
0.5979899497487439,-3.52629
0.5577889447236181,1.894516
0.5577889447236181,3.324418
0.3015075376884423,-3.490433
0.2763819095477388,2.0492153
0.2512562814070351,3.18163
0.2914572864321608,-2.7044375
0.4020100502512563,1.9789402
0.4824120603015075,2.7426994
0.5125628140703516,-3.2795393
0.5829145728643216,1.6875883
0.5678391959798995,3.1120956
0.1457286432160804,-3.7035923
0.0954773869346734,1.4493556
0.0904522613065327,3.2276647
0.4120603015075376,-3.4414613
0.3819095477386934,2.5252936
0.3316582914572864,3.0864995
0.2763819095477388,-3.5139081
0.2512562814070351,1.6834027
0.1809045226130654,3.279806
0.256281407035176,-4.1677113
0.2512562814070351,1.2614152
0.2462311557788945,3.271256
0.3266331658291458,-3.258692
0.3919597989949749,1.6144302
0.4723618090452263,2.9150617
0.3618090452261305,-3.4736762
0.3015075376884423,1.854054
0.2763819095477388,3.351577
0.1206030150753769,-3.7407665
0.1457286432160804,1.6615168
0.135678391959799,2.614876
0.1959798994974875,-2.730211
0.2914572864321608,1.9818405
0.4020100502512563,2.475395
0.5829145728643216,-3.239652
0.5678391959798995,1.9347129
0.5979899497487439,2.8953326
0.100502512562814,-2.750842
0.1959798994974875,1.9087856
0.2914572864321608,2.4932823
0.3819095477386934,-3.3778098
0.3316582914572864,2.3318682
0.256281407035176,3.085208
0.0100502512562814,-3.2544014
0.0150753768844221,2.0246935
0.100502512562814,2.710067
0.0904522613065327,-3.3040364
0.0452261306532664,1.4496272
0.0100502512562814,3.0597641
0.5577889447236181,-3.3796365
0.5577889447236181,2.2459273
0.4723618090452263,3.1731317
0.2512562814070351,-3.6201463
0.2462311557788945,1.8066444
0.1758793969849246,3.3527257
0.135678391959799,-2.9457574
0.135678391959799,1.5913391
0.1608040201005025,2.767939
0.4723618090452263,-3.4624
0.5125628140703516,1.310142
0.5125628140703516,2.86192
0.2010050251256281,-2.895541
0.3266331658291458,1.8301574
0.3919597989949749,2.8790174
0.1608040201005025,-2.8451557
0.1959798994974875,1.5540521
0.2613065326633166,2.885694
0.1457286432160804,-3.008616
0.135678391959799,1.5176198
0.135678391959799,2.7101257
