,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.029900545,0.019436834,0.021851959,0.02155435,0.021687768,0.019436834,0.019582553,0.020128487,0.024993598,0.021040365,0.023813501,0.026483726,0.020885784,0.023081372,0.022544166,0.023123246,0.021981984,0.019436834,0.021937137,0.023797948,0.019436834,0.023939343,0.019436834,0.019700797,0.026263436,0.026487771,0.019436834,0.023514729,0.021888586,0.021403562,0.022766382,0.019530237,0.020920234,0.023147892,0.024603637,0.02906872,0.020068549,0.019436834,0.024235686,0.019596735,0.020463478,0.019551408,0.023759782,0.021139085,0.023503525
1,0.018405253,0.04153034,0.0209243,0.024472823,0.023769187,0.021764768,0.022132143,0.02270413,0.018405253,0.01928329,0.021506747,0.018405253,0.01986586,0.018405253,0.024676336,0.018405253,0.018405253,0.03718107,0.021175107,0.019493653,0.018749129,0.02422186,0.024770867,0.019549035,0.018405253,0.018405253,0.025014356,0.018405253,0.019109458,0.018405253,0.028255146,0.0205847,0.018405253,0.026271662,0.025624441,0.019653697,0.024796473,0.02523234,0.018405253,0.020455575,0.020441486,0.02310582,0.025599983,0.022736652,0.024484545
2,0.021579145,0.021821195,0.02871719,0.026125595,0.023599936,0.019194173,0.0246147,0.025497042,0.020328255,0.025258174,0.019194173,0.021915166,0.025682222,0.019194173,0.022098923,0.019194173,0.022874288,0.023470728,0.020594053,0.02186527,0.019194173,0.023332281,0.021574372,0.02711966,0.021737115,0.021711571,0.023595098,0.019194173,0.0246253,0.019194173,0.01982523,0.019194173,0.019194173,0.02454465,0.020907056,0.01976968,0.02451305,0.025215665,0.020701006,0.019194173,0.024848603,0.021449372,0.020737832,0.024068767,0.021740144
3,0.021331094,0.02557679,0.02618186,0.03479678,0.02319484,0.019235512,0.022598902,0.028645864,0.019235512,0.021492518,0.019235512,0.020365601,0.021563513,0.019235512,0.022407252,0.022936543,0.026700204,0.025180442,0.026404131,0.019235512,0.019235512,0.023905989,0.019235512,0.025918948,0.020651385,0.019235512,0.023342378,0.019235512,0.019235512,0.019235512,0.019683124,0.019235512,0.019235512,0.021974482,0.021158822,0.024009263,0.020902127,0.022497144,0.019235512,0.020401025,0.024868423,0.02509358,0.020076795,0.023030318,0.023812702
4,0.020803012,0.02407739,0.022923362,0.022481456,0.030902639,0.022162858,0.020614581,0.024123088,0.018643904,0.018643904,0.021219034,0.0197595,0.026168216,0.018643904,0.020938214,0.018643904,0.018643904,0.023365531,0.022837773,0.026973499,0.018643904,0.024213457,0.024208615,0.022927994,0.022885667,0.019663904,0.02964513,0.018643904,0.018643904,0.018643904,0.020789783,0.019384697,0.018643904,0.026224023,0.022251176,0.019254064,0.027560225,0.024899876,0.018643904,0.021031966,0.027484301,0.024520412,0.026315639,0.020835126,0.021470817
5,0.01895874,0.022419283,0.01895874,0.01895874,0.022537122,0.0392031,0.019015329,0.020507773,0.024134178,0.01895874,0.03271653,0.020158172,0.024043748,0.025559166,0.020630326,0.025208926,0.01895874,0.022899609,0.020829713,0.022445768,0.030832699,0.01925697,0.02028325,0.018988289,0.01895874,0.019583827,0.022661889,0.021113267,0.01895874,0.021160806,0.027022796,0.02742736,0.025050865,0.021244708,0.01895874,0.019343037,0.022098532,0.01895874,0.020954436,0.030656764,0.021909185,0.01895874,0.020597644,0.01895874,0.01895874
6,0.018350236,0.021901788,0.023357319,0.021398406,0.020138891,0.01826805,0.03851537,0.021651564,0.018213686,0.024594499,0.018213686,0.019465271,0.02351081,0.018213686,0.023396647,0.018213686,0.02432059,0.029789198,0.024159757,0.018734237,0.02403731,0.029525185,0.031067394,0.02317523,0.021820089,0.020747857,0.02091731,0.018213686,0.02618534,0.018213686,0.018921454,0.021749416,0.018213686,0.027377043,0.018567052,0.018213686,0.023931878,0.022154529,0.019523052,0.018213686,0.023663476,0.024455708,0.023634886,0.018213686,0.024856273
7,0.01973681,0.023510102,0.025316976,0.028382432,0.02465968,0.02061581,0.022655979,0.031466443,0.020256553,0.021269573,0.019314755,0.019058619,0.024537556,0.019058619,0.019432765,0.021368595,0.02363818,0.02509556,0.024023823,0.02059622,0.019058619,0.022258583,0.021958793,0.02856023,0.02047917,0.019058619,0.028093264,0.019058619,0.020186773,0.019058619,0.019058619,0.019058619,0.019058619,0.021069307,0.019058619,0.021937834,0.025697405,0.022452846,0.019058619,0.02142343,0.025044207,0.025294358,0.019058619,0.024909578,0.026052963
8,0.024817795,0.019300118,0.020440461,0.019300118,0.019300118,0.024568746,0.019300118,0.020513233,0.035879895,0.023207378,0.023377966,0.026664015,0.022301214,0.030681126,0.019300118,0.028686013,0.019471902,0.019300118,0.019300118,0.02065054,0.026114818,0.019300118,0.019300118,0.02103427,0.020586248,0.024881886,0.019300118,0.027299847,0.021958703,0.027250772,0.02246251,0.019300118,0.0262245,0.019300118,0.019300118,0.025242334,0.02068954,0.019300118,0.023798892,0.024333691,0.019300118,0.019300118,0.019300118,0.019459575,0.019300118
9,0.020854196,0.0201839,0.025351187,0.021525305,0.019264854,0.019264854,0.026013924,0.021499734,0.023164975,0.0360626,0.019264854,0.022567147,0.020329576,0.022757407,0.0213417,0.021869965,0.024209559,0.02299569,0.019264854,0.019264854,0.02107426,0.02003748,0.02075871,0.024400452,0.020767825,0.02305737,0.019264854,0.026258348,0.03311716,0.026780972,0.019264854,0.019264854,0.019501485,0.019330664,0.021268047,0.02075269,0.021053754,0.024807788,0.024035972,0.019264854,0.019264854,0.020908529,0.019264854,0.027218271,0.022229949
