,0
0,0.774193548387097
1,0.7383512544802868
2,0.7168458781362008
3,0.5878136200716846
4,0.5878136200716846
5,0.5949820788530467
6,0.7491039426523298
7,0.7383512544802868
8,0.774193548387097
9,0.7383512544802868
10,0.7168458781362008
11,0.6236559139784947
12,0.6236559139784947
13,0.5878136200716846
14,0.5197132616487454
15,0.3225806451612903
16,0.2867383512544803
17,0.31541218637992835
18,0.5197132616487454
19,0.44086021505376344
20,0.3405017921146953
21,0.26523297491039427
22,0.3835125448028675
23,0.35842293906810035
24,0.5304659498207887
25,0.4695340501792115
26,0.3405017921146953
27,0.32616487455197135
28,0.2580645161290323
29,0.21146953405017926
30,0.2580645161290323
31,0.21146953405017926
32,0.17562724014336922
33,0.7168458781362008
34,0.6236559139784947
35,0.5878136200716846
36,0.5878136200716846
37,0.5197132616487454
38,0.44086021505376344
39,0.7383512544802868
40,0.774193548387097
41,0.774193548387097
42,0.8745519713261649
43,0.913978494623656
44,0.8960573476702509
45,0.5878136200716846
46,0.6093189964157706
47,0.5878136200716846
48,0.7383512544802868
49,0.827956989247312
50,0.8745519713261649
51,0.025089605734766984
52,0.16845878136200715
53,0.3942652329749104
54,0.060931899641577025
55,0.05376344086021506
56,0.025089605734766984
57,0.774193548387097
58,0.774193548387097
59,0.7383512544802868
60,0.5448028673835126
61,0.5878136200716846
62,0.6559139784946237
63,0.05376344086021506
64,0.025089605734766984
65,0.025089605734766984
66,0.3835125448028675
67,0.35842293906810035
68,0.4659498207885305
69,0.3942652329749104
70,0.46236559139784955
71,0.5448028673835126
72,0.35842293906810035
73,0.4659498207885305
74,0.5627240143369177
75,0.4695340501792115
76,0.3405017921146953
77,0.32616487455197135
78,0.17562724014336922
79,0.14336917562724016
80,0.060931899641577025
81,0.7096774193548387
82,0.7491039426523298
83,0.7383512544802868
84,0.5878136200716846
85,0.5949820788530467
86,0.5304659498207887
87,0.025089605734766984
88,0.025089605734766984
89,0.16845878136200715
90,0.44086021505376344
91,0.3405017921146953
92,0.3225806451612903
93,0.14336917562724016
94,0.060931899641577025
95,0.05376344086021506
96,0.2867383512544803
97,0.31541218637992835
98,0.26523297491039427
99,0.5842293906810037
100,0.5878136200716846
101,0.6093189964157706
102,0.21146953405017926
103,0.17562724014336922
104,0.14336917562724016
105,0.4659498207885305
106,0.5627240143369177
107,0.6559139784946237
108,0.6559139784946237
109,0.7096774193548387
110,0.7491039426523298
111,0.5949820788530467
112,0.5304659498207887
113,0.4695340501792115
114,0.5878136200716846
115,0.6559139784946237
116,0.7096774193548387
117,0.3405017921146953
118,0.3225806451612903
119,0.2867383512544803
120,0.46236559139784955
121,0.5448028673835126
122,0.5878136200716846
123,0.16845878136200715
124,0.3942652329749104
125,0.46236559139784955
126,0.3405017921146953
127,0.32616487455197135
128,0.2580645161290323
129,0.31541218637992835
130,0.26523297491039427
131,0.3835125448028675
132,0.6559139784946237
133,0.7383512544802868
134,0.827956989247312
135,0.6093189964157706
136,0.5878136200716846
137,0.5878136200716846
138,0.5197132616487454
139,0.5842293906810037
140,0.5878136200716846
141,0.827956989247312
142,0.8745519713261649
143,0.913978494623656
144,0.5627240143369177
145,0.6559139784946237
146,0.7383512544802868
