,0
0,0.20046620046620048
1,0.21212121212121213
2,0.22610722610722614
3,0.15850815850815853
4,0.16550116550116553
5,0.17715617715617715
6,0.6060606060606062
7,0.5850815850815851
8,0.5944055944055945
9,0.4988344988344989
10,0.46620046620046623
11,0.4289044289044289
12,0.2564102564102564
13,0.2540792540792541
14,0.24708624708624707
15,0.22377622377622378
16,0.23543123543123542
17,0.24242424242424246
18,0.1421911421911422
19,0.13752913752913754
20,0.08391608391608393
21,0.24941724941724944
22,0.2517482517482518
23,0.22377622377622378
24,0.3962703962703963
25,0.4125874125874126
26,0.38694638694638694
27,0.3799533799533799
28,0.3986013986013986
29,0.4358974358974359
30,0.4032634032634032
31,0.3799533799533799
32,0.35664335664335667
33,0.21212121212121213
34,0.2097902097902098
35,0.19813519813519814
36,0.44988344988344986
37,0.4219114219114219
38,0.40559440559440557
39,0.3543123543123543
40,0.39160839160839156
41,0.41025641025641024
42,0.331002331002331
43,0.365967365967366
44,0.4172494172494173
45,0.45920745920745926
46,0.4848484848484848
47,0.4801864801864802
48,0.13752913752913754
49,0.08391608391608393
50,0.08624708624708625
51,0.3543123543123543
52,0.3473193473193473
53,0.34265734265734266
54,0.5617715617715618
55,0.5524475524475525
56,0.5687645687645688
57,0.2517482517482518
58,0.24242424242424246
59,0.23310023310023312
60,0.32634032634032634
61,0.30303030303030304
62,0.30303030303030304
63,0.5198135198135199
64,0.5128205128205129
65,0.4405594405594406
66,0.39160839160839156
67,0.3799533799533799
68,0.344988344988345
69,0.2540792540792541
70,0.34265734265734266
71,0.4312354312354313
72,0.38461538461538464
73,0.358974358974359
74,0.344988344988345
75,0.5011655011655013
76,0.5244755244755246
77,0.5151515151515152
78,0.6480186480186481
79,0.6526806526806528
80,0.6340326340326341
81,0.5571095571095572
82,0.5454545454545455
83,0.5407925407925409
84,0.3403263403263403
85,0.3752913752913753
86,0.358974358974359
87,0.4545454545454546
88,0.4382284382284382
89,0.4172494172494173
90,0.32400932400932403
91,0.3123543123543124
92,0.32167832167832167
93,0.46853146853146854
94,0.5361305361305362
95,0.5850815850815851
96,0.38694638694638694
97,0.372960372960373
98,0.3706293706293706
99,0.3473193473193473
100,0.5501165501165501
101,0.6410256410256412
102,0.49417249417249415
103,0.49417249417249415
104,0.46386946386946387
105,0.5174825174825176
106,0.5874125874125875
107,0.6270396270396271
108,0.22610722610722614
109,0.2167832167832168
110,0.20279720279720284
111,0.6340326340326341
112,0.6200466200466201
113,0.5827505827505829
114,0.2913752913752914
115,0.31002331002331
116,0.3706293706293706
117,0.407925407925408
118,0.42424242424242425
119,0.43356643356643354
120,0.5361305361305362
121,0.4988344988344989
122,0.4778554778554779
123,0.4032634032634032
124,0.41958041958041964
125,0.43356643356643354
126,0.7622377622377623
127,0.6876456876456878
128,0.6456876456876458
129,0.5244755244755246
130,0.5431235431235432
131,0.5221445221445222
132,0.3123543123543124
133,0.3146853146853147
134,0.3123543123543124
135,0.5268065268065268
136,0.5407925407925409
137,0.5291375291375292
138,0.7272727272727274
139,0.7365967365967367
140,0.7482517482517484
141,0.289044289044289
142,0.2773892773892774
143,0.2773892773892774
144,0.21212121212121213
145,0.20512820512820515
146,0.17948717948717952
147,0.47319347319347316
148,0.4778554778554779
149,0.46853146853146854
150,0.6386946386946388
151,0.6153846153846154
152,0.5780885780885782
153,0.07925407925407926
154,0.23310023310023312
155,0.29836829836829837
156,0.32167832167832167
157,0.31934731934731936
158,0.31934731934731936
159,0.3892773892773893
160,0.39160839160839156
161,0.3892773892773893
162,0.5477855477855479
163,0.5221445221445222
164,0.5291375291375292
165,0.17482517482517484
166,0.14685314685314688
167,0.15384615384615385
168,0.36829836829836826
169,0.36363636363636365
170,0.34965034965034963
171,0.35664335664335667
172,0.31934731934731936
173,0.3123543123543124
174,0.20745920745920748
175,0.19114219114219116
176,0.1864801864801865
177,0.6200466200466201
178,0.6177156177156178
179,0.6083916083916084
180,0.5454545454545455
181,0.4988344988344989
182,0.48951048951048953
183,0.4545454545454546
184,0.5244755244755246
185,0.5641025641025642
186,0.32400932400932403
187,0.32867132867132864
188,0.32167832167832167
189,0.39160839160839156
190,0.3892773892773893
191,0.40093240093240096
192,0.6013986013986015
193,0.5664335664335665
194,0.5174825174825176
195,0.13053613053613056
196,0.11655011655011654
197,0.12121212121212122
198,0.37762237762237766
199,0.4219114219114219
200,0.4988344988344989
201,0.6736596736596737
202,0.6363636363636364
203,0.6247086247086248
204,0.06759906759906761
205,0.04662004662004663
206,0.0372960372960373
207,0.41025641025641024
208,0.40093240093240096
209,0.358974358974359
210,0.5337995337995338
211,0.5641025641025642
212,0.6037296037296038
213,0.2634032634032634
214,0.289044289044289
215,0.2540792540792541
216,0.4568764568764569
217,0.4545454545454546
218,0.44755244755244755
219,0.4382284382284382
220,0.4358974358974359
221,0.44988344988344986
222,0.358974358974359
223,0.3356643356643357
224,0.32400932400932403
225,0.337995337995338
226,0.331002331002331
227,0.317016317016317
228,0.29836829836829837
229,0.289044289044289
230,0.2773892773892774
231,0.48717948717948717
232,0.4568764568764569
233,0.45920745920745926
234,0.3473193473193473
235,0.331002331002331
236,0.32400932400932403
237,0.34965034965034963
238,0.2797202797202797
239,0.26107226107226106
240,0.34965034965034963
241,0.337995337995338
242,0.2937062937062937
243,0.2773892773892774
244,0.28205128205128205
245,0.29603729603729606
246,0.36130536130536134
247,0.3543123543123543
248,0.344988344988345
249,0.5594405594405596
250,0.5944055944055945
251,0.6223776223776225
252,0.42657342657342656
253,0.3706293706293706
254,0.34965034965034963
255,0.4289044289044289
256,0.41025641025641024
257,0.407925407925408
258,0.39160839160839156
259,0.3822843822843823
260,0.4125874125874126
261,0.6223776223776225
262,0.6293706293706295
263,0.6060606060606062
264,0.36130536130536134
265,0.36130536130536134
266,0.32634032634032634
267,0.41958041958041964
268,0.48951048951048953
269,0.5664335664335665
270,0.5687645687645688
271,0.5594405594405596
272,0.5361305361305362
273,0.45920745920745926
274,0.4545454545454546
275,0.4452214452214452
276,0.22843822843822847
277,0.31002331002331
278,0.36130536130536134
279,0.40093240093240096
280,0.3892773892773893
281,0.3822843822843823
282,0.5034965034965035
283,0.46386946386946387
284,0.44289044289044294
285,0.6456876456876458
286,0.6340326340326341
287,0.4988344988344989
288,0.4452214452214452
289,0.4358974358974359
290,0.40559440559440557
291,0.344988344988345
292,0.317016317016317
293,0.344988344988345
294,0.3892773892773893
