,0
0,0.49772727272727274
1,0.5704545454545454
2,0.6318181818181818
3,0.7045454545454545
4,0.7818181818181817
5,0.8363636363636363
6,0.8772727272727273
7,0.875
8,0.8318181818181818
9,0.7727272727272727
10,0.7159090909090909
11,0.65
12,0.6977272727272726
13,0.65
14,0.6227272727272727
15,0.634090909090909
16,0.6022727272727273
17,0.5499999999999999
18,0.509090909090909
19,0.49090909090909096
20,0.4840909090909091
21,0.45000000000000007
22,0.4409090909090909
23,0.4409090909090909
24,0.4795454545454546
25,0.4613636363636364
26,0.5318181818181817
27,0.584090909090909
28,0.6227272727272727
29,0.634090909090909
30,0.6318181818181818
31,0.6318181818181818
32,0.6090909090909091
33,0.5954545454545455
34,0.5659090909090908
35,0.5568181818181818
36,0.1386363636363636
37,0.15
38,0.12954545454545455
39,0.11136363636363636
40,0.12045454545454545
41,0.10681818181818183
42,0.10227272727272728
43,0.08636363636363636
44,0.10909090909090909
45,0.23863636363636365
46,0.3363636363636364
47,0.4454545454545455
48,0.7386363636363636
49,0.7568181818181818
50,0.7613636363636364
51,0.7022727272727273
52,0.6681818181818181
53,0.6045454545454546
54,0.5636363636363636
55,0.5568181818181818
56,0.5590909090909091
57,0.5568181818181818
58,0.5522727272727272
59,0.5499999999999999
60,0.3
61,0.3363636363636364
62,0.3363636363636364
63,0.35454545454545455
64,0.3954545454545455
65,0.42045454545454547
66,0.40681818181818186
67,0.4272727272727273
68,0.44772727272727275
69,0.4409090909090909
70,0.4454545454545455
71,0.4227272727272728
72,0.27272727272727276
73,0.25227272727272726
74,0.2545454545454545
75,0.24772727272727274
76,0.23409090909090913
77,0.22045454545454546
78,0.19090909090909092
79,0.1659090909090909
80,0.14545454545454545
81,0.13181818181818183
82,0.1431818181818182
83,0.2068181818181818
84,0.32500000000000007
85,0.3181818181818182
86,0.3090909090909091
87,0.3090909090909091
88,0.3022727272727273
89,0.3022727272727273
90,0.3
91,0.31136363636363634
92,0.31136363636363634
93,0.2795454545454546
94,0.275
95,0.275
96,0.33181818181818185
97,0.33181818181818185
98,0.375
99,0.4636363636363636
100,0.5863636363636363
101,0.6681818181818181
102,0.6818181818181818
103,0.7022727272727273
104,0.7136363636363636
105,0.7181818181818181
106,0.6590909090909091
107,0.6477272727272727
108,0.5795454545454545
109,0.5659090909090908
110,0.5954545454545455
111,0.5795454545454545
112,0.5363636363636364
113,0.5431818181818181
114,0.48636363636363633
115,0.4454545454545455
116,0.41363636363636364
117,0.4022727272727273
118,0.38409090909090915
119,0.3613636363636364
120,0.3954545454545455
121,0.49772727272727274
122,0.5340909090909091
123,0.5545454545454545
124,0.5636363636363636
125,0.5568181818181818
126,0.5568181818181818
127,0.525
128,0.4568181818181819
129,0.425
130,0.4022727272727273
131,0.3613636363636364
132,0.4409090909090909
133,0.41136363636363643
134,0.40681818181818186
135,0.4
136,0.39318181818181824
137,0.3863636363636364
138,0.3795454545454546
139,0.3772727272727273
140,0.375
141,0.37272727272727274
142,0.3659090909090909
