Actual,Predicted
0.9493670886075952,-5.5428443
0.7721518987341771,4.1463795
0.7594936708860762,4.2037716
0.9240506329113928,-5.628247
1.0253164556962024,4.6030855
1.0759493670886078,4.4171104
0.69620253164557,-4.8401327
0.7088607594936709,4.3431044
0.9493670886075952,3.8429215
0.7721518987341771,-5.5306187
0.7594936708860762,4.1000147
0.7974683544303802,4.3177853
0.7974683544303802,-5.5779915
0.6329113924050633,4.326712
0.5443037974683549,4.1043987
0.4177215189873418,-5.181016
0.3544303797468353,3.9674437
0.379746835443038,3.8374212
0.5443037974683549,-5.507467
0.4430379746835442,4.177602
0.3670886075949366,3.8882496
0.379746835443038,-4.7749457
0.1645569620253164,4.0570793
0.1265822784810126,3.8745813
1.0126582278481016,-5.672872
0.9873417721518992,4.1012425
0.8354430379746833,4.5154915
0.7594936708860762,-5.6115074
0.6455696202531647,4.0368485
0.4556962025316455,4.1453924
0.6455696202531647,-5.56504
0.4556962025316455,4.0038576
0.4177215189873418,4.07794
0.7594936708860762,-5.543771
0.7974683544303802,4.2244706
0.6329113924050633,4.1801033
0.6329113924050633,-5.5233436
0.5443037974683549,4.2343574
0.4430379746835442,4.012644
0.7088607594936709,-5.3841386
0.9493670886075952,4.4275455
0.9493670886075952,3.9853141
0.2658227848101266,-4.787203
0.4683544303797469,3.860181
0.4303797468354429,3.984577
0.9873417721518992,-5.010185
0.8227848101265824,4.781789
0.9240506329113928,3.9158046
0.0632911392405064,-5.2671924
0.0506329113924048,4.051638
0.2658227848101266,3.9038708
0.2151898734177215,-4.861751
0.2025316455696202,4.618459
0.240506329113924,3.8232114
0.3291139240506329,-5.096458
0.3037974683544302,4.531896
0.2531645569620253,3.8201401
0.9493670886075952,-5.577291
0.9493670886075952,4.2987537
0.7721518987341771,4.072779
0.0886075949367088,-4.8075123
0.240506329113924,4.4262333
0.5063291139240509,3.5702598
0.3037974683544302,-4.951235
0.2531645569620253,4.5758576
0.2151898734177215,3.8356993
0.1645569620253164,-4.7890124
0.1265822784810126,4.1632767
0.1518987341772151,3.8713992
0.240506329113924,-4.828415
0.139240506329114,4.47852
0.0886075949367088,3.74147
0.1265822784810126,-4.9312263
0.1518987341772151,4.1585293
0.0759493670886075,3.9271605
0.9873417721518992,-5.61898
0.8354430379746833,4.1491323
0.7594936708860762,4.4118705
0.4177215189873418,-5.4304295
0.379746835443038,4.318887
0.3291139240506329,3.9648485
0.6708860759493673,-4.794431
0.69620253164557,4.393969
0.7088607594936709,3.6444304
1.0253164556962024,-5.756866
1.0759493670886078,4.4203167
1.0126582278481016,4.5821733
0.2531645569620253,-4.783529
0.2151898734177215,4.63511
0.2025316455696202,3.9166458
0.4430379746835442,-5.444752
0.3670886075949366,4.133234
0.4177215189873418,4.0015073
0.379746835443038,-5.2283626
0.3291139240506329,4.444235
0.3037974683544302,3.8227732
0.3544303797468353,-5.063614
0.379746835443038,3.973437
0.379746835443038,3.8020666
0.7974683544303802,-4.944531
0.9873417721518992,4.7145066
0.8227848101265824,3.7448285
0.4556962025316455,-5.5419025
0.4177215189873418,4.2277246
0.379746835443038,3.9698436
0.1518987341772151,-4.757446
0.0759493670886075,4.342046
0.0759493670886075,4.083317
0.5063291139240509,-4.9405107
0.6708860759493673,4.302559
0.69620253164557,3.4878056
1.0759493670886078,-5.706866
1.0126582278481016,4.2606697
0.9873417721518992,4.5846424
0.240506329113924,-4.886102
0.5063291139240509,4.4076805
0.6708860759493673,3.4509995
0.3670886075949366,-5.2949715
0.4177215189873418,4.07322
0.3544303797468353,3.823149
0.139240506329114,-4.9222865
0.0886075949367088,4.5426273
0.240506329113924,3.7110207
0.2025316455696202,-4.8340955
0.240506329113924,4.5369043
0.139240506329114,3.7637672
0.8354430379746833,-5.6571183
0.7594936708860762,4.0204587
0.6455696202531647,4.329331
0.379746835443038,-4.803738
0.379746835443038,3.994658
0.1645569620253164,3.8760374
0.0759493670886075,-4.772939
0.0632911392405064,4.266857
0.0506329113924048,4.0104713
0.8227848101265824,-5.337022
0.9240506329113928,4.648835
1.0253164556962024,4.27699
0.5189873417721518,-4.933144
0.7974683544303802,4.5997148
0.9873417721518992,3.5616024
0.0506329113924048,-5.175618
0.2658227848101266,4.175882
0.4683544303797469,3.5637996
0.0759493670886075,-4.386438
0.0759493670886075,3.874878
0.0632911392405064,3.9674518
