,0
0,0.595289079229122
1,0.6873661670235546
2,0.7644539614561027
3,0.8372591006423982
4,0.8479657387580299
5,0.8565310492505352
6,0.8479657387580299
7,0.8479657387580299
8,0.8479657387580299
9,0.7580299785867236
10,0.7623126338329764
11,0.7815845824411134
12,0.7965738758029979
13,0.702355460385439
14,0.6723768736616701
15,0.6723768736616701
16,0.6188436830835117
17,0.6167023554603853
18,0.3554603854389721
19,0.3147751605995717
20,0.4132762312633833
21,0.4625267665952891
22,0.436830835117773
23,0.5203426124197001
24,0.5267665952890792
25,0.556745182012848
26,0.5610278372591005
27,0.15203426124197
28,0.14132762312633831
29,0.10492505353319057
30,0.09207708779443254
31,0.11134903640256959
32,0.08137044967880085
33,0.055674518201284794
34,0.047109207708779445
35,0.07494646680942184
36,0.8543897216274089
37,0.8672376873661669
38,0.8650963597430406
39,0.8629550321199142
40,0.860813704496788
41,0.8458244111349036
42,0.8008565310492504
43,0.7623126338329764
44,0.7130620985010706
45,0.3490364025695932
46,0.3961456102783726
47,0.4282655246252676
48,0.44539614561027835
49,0.4753747323340471
50,0.5117773019271947
51,0.5182012847965738
52,0.5267665952890792
53,0.5353319057815845
54,0.4346895074946467
55,0.40685224839400425
56,0.3811563169164882
57,0.3576017130620985
58,0.3361884368308351
59,0.30192719486081365
60,0.2933618843683083
61,0.28265524625267663
62,0.2719486081370449
63,0.3768736616702355
64,0.3554603854389721
65,0.33832976445396146
66,0.36616702355460384
67,0.39186295503211993
68,0.41113490364025695
69,0.4089935760171306
70,0.4218415417558886
71,0.40042826552462524
72,0.20342612419700212
73,0.19486081370449676
74,0.25481798715203424
75,0.34475374732334046
76,0.42398286937901497
77,0.5160599571734475
78,0.6188436830835117
79,0.640256959314775
80,0.6466809421841541
81,0.8179871520342612
82,0.8329764453961455
83,0.8158458244111348
84,0.7944325481798714
85,0.7687366167023554
86,0.7451820128479657
87,0.7301927194860813
88,0.6980728051391862
89,0.6638115631691648
90,0.34047109207708776
91,0.37259100642398285
92,0.3811563169164882
93,0.4089935760171306
94,0.45610278372591007
95,0.48394004282655245
96,0.4903640256959314
97,0.5010706638115631
98,0.48822269807280516
