Actual,Predicted
0.6222222222222223,-0.39721557
0.5955555555555555,1.9260988
0.4977777777777777,-1.9081669
0.351111111111111,-0.511891
0.3688888888888889,1.6472164
0.3022222222222223,-1.9781591
0.5422222222222223,-0.40974995
0.5955555555555555,1.7620058
0.6088888888888889,-2.098765
0.5955555555555555,-0.43628106
0.4977777777777777,1.9078076
0.3955555555555555,-1.8985406
0.3955555555555555,-0.5011438
0.3422222222222221,1.9357669
0.2977777777777778,-1.8954096
0.1822222222222222,-0.44502017
0.1288888888888888,1.5114199
0.1155555555555556,-2.2231176
0.2977777777777778,-0.57557905
0.2622222222222221,1.6203307
0.2133333333333333,-2.068199
0.0711111111111111,-0.42386588
0.0844444444444444,1.4715372
0.0755555555555554,-2.2373674
0.2133333333333333,-0.63912046
0.1466666666666667,1.5979462
0.0888888888888889,-1.9165273
0.0533333333333333,-0.67495644
0.0222222222222222,1.2865063
0.0133333333333334,-1.9358829
0.0222222222222222,-0.6519673
0.0133333333333334,1.2211591
-0.0044444444444444,-2.069043
0.4977777777777777,-0.46374223
0.3955555555555555,1.9553367
0.3422222222222221,-1.8764831
0.3422222222222221,-0.51732767
0.2977777777777778,1.789474
0.2622222222222221,-2.033263
0.5955555555555555,-0.36506793
0.6088888888888889,1.7740265
0.6222222222222223,-2.1325824
0.6088888888888889,-0.5224097
0.688888888888889,1.6577055
0.7466666666666665,-1.8410232
0.3466666666666668,-0.4571261
0.3955555555555555,1.6321597
0.351111111111111,-2.02522
0.4311111111111111,-0.39584073
0.5288888888888889,1.5205556
0.6088888888888889,-2.290882
-0.0533333333333333,-0.61112475
0.0266666666666667,1.2788111
0.1111111111111111,-2.2022035
-0.0355555555555555,-0.5835434
-0.0488888888888888,1.3285643
-0.0577777777777778,-2.1518931
0.6088888888888889,-0.36366567
0.6222222222222223,1.8690969
0.5955555555555555,-1.9974451
0.2755555555555555,-0.5573648
0.3466666666666668,1.3278402
0.4266666666666666,-2.247937
-0.0488888888888888,-0.57856405
-0.0577777777777778,1.3530349
-0.0533333333333333,-2.204724
0.0844444444444444,-0.43627402
0.0755555555555554,1.4545058
0.1644444444444444,-2.298615
0.1111111111111111,-0.66856146
0.2044444444444445,1.2484661
0.2755555555555555,-2.2256846
0.0755555555555554,-0.52494335
0.1644444444444444,1.3749026
0.2577777777777778,-2.261
0.1466666666666667,-0.66331697
0.0888888888888889,1.4936392
0.0533333333333333,-1.9710747
-0.0044444444444444,-0.62756324
-0.0266666666666666,1.2233317
-0.0355555555555555,-2.1546578
0.4711111111111111,-0.5160625
0.5422222222222223,1.6611043
0.5955555555555555,-2.0274892
0.3688888888888889,-0.5736699
0.3022222222222223,1.7053525
0.2133333333333333,-1.8839667
-0.0577777777777778,-0.5645139
-0.0533333333333333,1.2899776
0.0266666666666667,-2.24508
0.2622222222222221,-0.5113381
0.2133333333333333,1.5689498
0.1822222222222222,-2.167487
-0.0266666666666666,-0.62128615
-0.0355555555555555,1.2182865
-0.0488888888888888,-2.1636367
0.1288888888888888,-0.41698644
0.1155555555555556,1.491063
0.0711111111111111,-2.282166
0.3377777777777778,-0.4648634
0.3466666666666668,1.5855308
0.3955555555555555,-2.0431669
0.0133333333333334,-0.61321044
-0.0044444444444444,1.1866833
-0.0266666666666666,-2.1237931
0.1644444444444444,-0.49632093
0.2577777777777778,1.3408293
0.3288888888888889,-2.2925591
0.4266666666666666,-0.49605832
0.4711111111111111,1.5868688
0.5422222222222223,-2.0975401
0.3022222222222223,-0.63751173
0.2133333333333333,1.6077971
0.1466666666666667,-1.9181716
0.3466666666666668,-0.4474618
0.4266666666666666,1.4643247
0.4711111111111111,-2.2903748
0.2133333333333333,-0.48145244
0.1822222222222222,1.5353804
0.1288888888888888,-2.2071521
0.2044444444444445,-0.6470108
0.2755555555555555,1.2288347
0.3466666666666668,-2.2443476
0.0266666666666667,-0.6328279
0.1111111111111111,1.3032321
0.2044444444444445,-2.1851935
0.0888888888888889,-0.712834
0.0533333333333333,1.4474543
0.0222222222222222,-1.9236083
0.1155555555555556,-0.4570721
0.0711111111111111,1.4584684
0.0844444444444444,-2.2816978
0.3288888888888889,-0.52397776
0.4311111111111111,1.4500686
0.5288888888888889,-2.2110224
0.3955555555555555,-0.44347772
0.351111111111111,1.6632509
0.3688888888888889,-2.013131
0.3199999999999999,-0.5208633
0.3377777777777778,1.5333749
0.3466666666666668,-2.069798
0.5288888888888889,-0.4865447
0.6088888888888889,1.6176575
0.688888888888889,-2.0023108
0.2577777777777778,-0.59034157
0.3288888888888889,1.3344357
0.4311111111111111,-2.1725237
